value,cat01,cat01_label,cat03,cat03_label,cat04,cat04_label,time,time_label,unit
…,260,経費_交際費,120,500万円超～1千万円,110,建設業,2016100000,2016年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,110,建設業,2015100000,2015年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,110,建設業,2014100000,2014年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,120,製造業,2016100000,2016年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,120,製造業,2015100000,2015年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,120,製造業,2014100000,2014年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,130,情報通信業,2016100000,2016年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,130,情報通信業,2015100000,2015年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,130,情報通信業,2014100000,2014年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,140,運輸業，郵便業,2016100000,2016年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,140,運輸業，郵便業,2015100000,2015年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,140,運輸業，郵便業,2014100000,2014年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,150,卸売業,2016100000,2016年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,150,卸売業,2015100000,2015年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,150,卸売業,2014100000,2014年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,160,小売業,2016100000,2016年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,160,小売業,2015100000,2015年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,160,小売業,2014100000,2014年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
…,260,経費_交際費,120,500万円超～1千万円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,100,合計,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,100,合計,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,100,合計,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,110,建設業,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,110,建設業,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,110,建設業,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,120,製造業,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,120,製造業,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,120,製造業,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,130,情報通信業,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,130,情報通信業,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,130,情報通信業,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,140,運輸業，郵便業,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,140,運輸業，郵便業,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,140,運輸業，郵便業,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,150,卸売業,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,150,卸売業,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,150,卸売業,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,160,小売業,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,160,小売業,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,160,小売業,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
…,260,経費_交際費,130,1千万円超～3千万円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,100,合計,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,100,合計,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,100,合計,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,110,建設業,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,110,建設業,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,110,建設業,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,120,製造業,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,120,製造業,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,120,製造業,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,130,情報通信業,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,130,情報通信業,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,130,情報通信業,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,140,運輸業，郵便業,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,140,運輸業，郵便業,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,140,運輸業，郵便業,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,150,卸売業,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,150,卸売業,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,150,卸売業,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,160,小売業,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,160,小売業,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,160,小売業,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,170,不動産業，物品賃貸業,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,170,不動産業，物品賃貸業,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,170,不動産業，物品賃貸業,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,180,学術研究，専門・技術サービス業,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,180,学術研究，専門・技術サービス業,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,180,学術研究，専門・技術サービス業,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,190,宿泊業，飲食サービス業,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,190,宿泊業，飲食サービス業,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,200,生活関連サービス業，娯楽業,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,200,生活関連サービス業，娯楽業,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,200,生活関連サービス業，娯楽業,2014100000,2014年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,210,サービス業（他に分類されないもの）,2016100000,2016年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,210,サービス業（他に分類されないもの）,2015100000,2015年度,百万円
…,260,経費_交際費,140,3千万円超～5千万円,210,サービス業（他に分類されないもの）,2014100000,2014年度,百万円
…,260,経費_交際費,210,5千万円超,140,運輸業，郵便業,2015100000,2015年度,百万円
…,260,経費_交際費,210,5千万円超,190,宿泊業，飲食サービス業,2015100000,2015年度,百万円
…,260,経費_交際費,150,5千万円超～1億円,100,合計,2016100000,2016年度,百万円
